url	titolo_originale	titolo_inglese	casa_ed	nazionalità	disegni	storia	categoria	genere	anno	volumi	stato_patria	stato_ita	disponibilità	valutazione	opinioni	serializzato	tag	utenti	trama
https://www.animeclick.it/manga/9564/babil-junior	Babel ni-sei	Babil Junior	Akita Shoten	Giappone	Mitsuteru Yokoyama	Mitsuteru Yokoyama	Shounen	Combattimento  Fantastico  Guerra  Mecha	1972	7	completato	completato	D/Visual (compralo su Amazon.it)	7,391   (#1293 in manga) (10 valutazioni con 3 recensioni)	28  0  0 - 100,00% promosso	Shuukan Shounen Champion	Demoni	3 In lettura, 28 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 12 Da leggere - drop rate: 0,00%	"['Trama: Il giovane Koichi, grazie ai suoi poteri paranormali, viene richiamato nella Torre di Babele in Mesopotamia da Babil, un suo antenato morto 5000 anni prima. Qui viene sottoposto a un addestramento di 100 giorni durante i quali impara a utilizzare tutte le tecnologie lasciategli da Babil e a potenziare i propri poteri. Quando Koichi esce dalla Torre per andare a incontrare Yomi, il personaggio destinato a diventare ""il suo amico piu\' fidato o il suo nemico piu\' pericoloso"", si ritrova gia\' ad avere poteri eccezionali e tre potenti servitori al suo seguito: Rodem, la pantera nera che puo\' trasformarsi in qualsiasi cosa; Ropuros, il gigantesco uccello volante che lancia potenti scariche ultrasoniche; e Poseidon, un vero e proprio dio meccanico dei mari. Trama tratta dal sito dell\'editore italiano D/visual.']"
https://www.animeclick.it/manga/9565/birth	Birth	Birth	Gentosha	Giappone	Masakazu Yamaguchi	Masakazu Yamaguchi	Shounen	Avventura  Fantastico  Horror	1998	9	completato	sospeso	D/Visual (compralo su Amazon.it)	6,185   (#5079 in manga) (5 valutazioni con 3 recensioni)	0  0  3 - 0,00% promosso	Comic Birz	Giappone  Esperimenti-umani  Personaggi-psicopatici  Omicidi-Assassinio  Nudità	4 In lettura, 7 Completo, 1 Pausa, 8 Sospeso, 0 Da rileggere, 21 Da leggere - drop rate: 40,00%	['Trama: Le vicende narrate riguardano un ragazzo che conosce una letale arte marziale e che caccia i mostri che si nascondono nella nostra società. Altre personaggi che, almeno in questo primo numero, hanno un ruolo di rilievo sono una ragazza e un ragazzo, due fratelli molto legati fra loro, che vengono trascinati dal padre in un incubo che cambierà per sempre le loro vite. Il tutto è legato ad un artefatto che dona al proprio possessore un immenso potere, trasformandolo tuttavia in una creatura assetata di sangue. Ovviamente in molti sono sulle sue tracce... chi per studiarlo, chi per usufruire del suo potere e chi, probabilmente, per distruggerlo.']
https://www.animeclick.it/manga/9570/d-live	D-live!!	D-live	Shogakukan	Giappone	Ryōji Minagawa	Ryōji Minagawa	Shounen	Avventura  Azione	2002 - 2006	15	completato	N.D.	Panini Comics (compralo su Amazon.it)	7,536   (#939 in manga) (6 valutazioni con 3 recensioni)	4  0  0 - 100,00% promosso	Shuukan Shounen Sunday	Protagonista-sfortunato  Episodico	0 In lettura, 5 Completo, 0 Pausa, 5 Sospeso, 0 Da rileggere, 11 Da leggere - drop rate: 50,00%	"['Trama: Satoru è un pilota talmente geniale e versatile da collaborare con la ASE (Almighty Support Enterprise), una società che opera su scala mondiale offrendo veicoli e piloti formidabili per le più disparate esigenze. Impegni scolastici permettendo, Satoru si troverà alla guida di acqua scooter, mezzi pesanti industriali, jet, treni, camion, motoslitte, sommergibili, maggiolini… Pronto a fronteggiare rapinatori e terroristi, a trarre in salvo persone vittime di calamità, a partecipare a missioni militari, o anche a prestarsi come stuntman.', ""(trama tratta dal sito dell'editore italiano Panini Comics)""]"
https://www.animeclick.it/manga/9571/detective-conan	Meitantei Conan	Detective Conan	Shogakukan	Giappone	Gosho Aoyama	Gosho Aoyama	Shounen	Poliziesco  Slice of Life  Thriller	1994	98	in corso	in corso	Star Comics (compralo su Amazon.it)	8,108   (#194 in manga) (103 valutazioni con 54 recensioni)	1250  56  41 - 94,77% promosso	Shuukan Shounen Sunday	Detective-Investigatori  morti-misteriose	290 In lettura, 62 Completo, 51 Pausa, 60 Sospeso, 0 Da rileggere, 89 Da leggere - drop rate: 12,96%	"[""Trama: Shinichi Kudo è uno studente liceale appassionato di romanzi gialli che, sognando di diventare un grande detective, ficca il naso negli affari della polizia e riesce sempre a risolvere brillantemente anche i casi impossibili. Come spesso gli ricorda la sua amica Ran, il suo è però un passatempo pericoloso e Shinichi lo scopre a sue spese quando, coinvolto in un caso troppo grosso, si ritrova vivo per miracolo, ma tornato improvvisamente bambino. Chi sono e cosa nascondono quei misteriosi uomini in nero che lo hanno fatto rimpicciolire? E, soprattutto, come fare a ritornare quello di prima? Ecco un caso davvero difficile per Shinichi Kudo, che questa volta però, dovrà affrontare sotto le mentite spoglie di Edogawa Conan, il minidetective. (trama tratta dal sito dell'editore italiano Star Comics)""]"
https://www.animeclick.it/manga/9573/rough	Rough	Rough	Shogakukan	Giappone	Mitsuru Adachi	Mitsuru Adachi	Shounen	Commedia  Scolastico  Sentimentale  Slice of Life  Sport	1987 - 1989	12	completato	completato	Star Comics (compralo su Amazon.it)	8,893   (#14 in manga) (86 valutazioni con 31 recensioni)	146  2  1 - 98,65% promosso	Shuukan Shounen Sunday	Triangolo-amoroso  club-scolastico  Nuoto  Rivali-che-diventano-amanti  Tuffi	18 In lettura, 222 Completo, 1 Pausa, 4 Sospeso, 2 Da rileggere, 74 Da leggere - drop rate: 1,62%	"[""Trama: Keisuke Yamato e Ami Ninomiya sono due ragazzi di liceo appartenenti a due famiglie di pasticcieri che da anni sono in accesa rivalità e competizione. Incontrata la ragazza al suo debutto liceale, Keisuke scopre di essere da lei odiato a morte per via della sua appartenenza alla detestata famiglia Yamato. Eppure, da Ami lui si sente attratto, nonostante lei lo detesti. Complice una serie di straordinari tiri mancini del destino, questi due ragazzi finiranno per conoscersi sempre di più e per scoprire che, nonostante la rivalità tra le proprie famiglie, possono trovare un reciproco punto d'incontro, che li porterà a un'intesa destinata a diventare ben presto qualcosa di più... Sullo sfondo, il nuoto, disciplina di cui entrambi sono appassionati, la scuola e i loro amici e compagni, in un nuovo, pittoresco, dipinto della gioventù secondo Mitsuru Adachi.""]"
https://www.animeclick.it/manga/9576/video-girl-ai	Denei Shoujo	Video Girl Ai	Shueisha	Giappone	Masakazu Katsura	Masakazu Katsura	Shounen	Commedia  Ecchi  Fantascienza  Scolastico  Sentimentale  Soprannaturale	1989 - 1992	13	completato	completato	Star Comics (compralo su Amazon.it)	8,796   (#21 in manga) (186 valutazioni con 83 recensioni)	355  22  8 - 94,92% promosso	Shuukan Shounen Jump	apparizioni-improvvise  Divinità  Coinquilini  Tentato-stupro  Poligono-amoroso	58 In lettura, 637 Completo, 5 Pausa, 12 Sospeso, 6 Da rileggere, 151 Da leggere - drop rate: 1,67%	"['Trama: Yota Moteuchi è uno studente liceale di 16 anni che, a causa di una enorme timidezza e di una gran dose di sfortuna, ha difficoltà a rapportarsi con l\'altro sesso, venendo così soprannominato da tutti ""Motenai Yoda"", ossia ""senza donne"" (un gioco di parole ottenuto leggendo diversamente gli ideogrammi del suo nome). Il nostro impacciato protagonista è follemente innamorato della sua bella compagna di classe Moemi Hayakawa, ma non riesce mai a cogliere il momento opportuno per confidarle il suo amore. Dopo essere riuscito a diventare suo amico, Yota decide di confidare i suoi sentimenti alla ragazza, ma prima di riuscirvi scopre che Moemi in realtà prova una grande attrazione per Takashi Niimai, il suo migliore amico. Allora Yota, dimostrando un incredibile altruismo, decide di non dichiararsi e, addirittura, di aiutare Moemi a conquistare Takashi. Quest\'ultimo però è a conoscenza dei sentimenti che prova Yota per Moemi e per questo sceglie di respingere la ragazza, pensando di fare così un favore al suo amico.', '', 'Rincasando, Yota si imbatte in uno strano video noleggio, il Gokuraku Club (letteralmente il ""Club Paradiso""). Incuriosito, vi entra e qui viene subito colpito da un video dal titolo ""Io ti consolerò - Ai Amano"". Convinto che la cassetta sia in realtà un video hard, il giovane decide di portarselo a casa. Ma una grande sorpresa lo aspetta! Infatti, mentre cerca di riprodurre la cassetta con il suo videoregistratore difettoso, il giovane viene investito da un enorme bagliore e scopre con sommo stupore che Ai è comparsa in carne e ossa al suo fianco. Aver riprodotto la cassetta nel videoregistratore rotto ha causato qualche piccolo inconveniente, il carattere e le ""curve"" di Ai risultano cambiati e non si rivelerà affatto tenera e servizievole come previsto, ma un vero e proprio tornado. (trama tratta da Wikipedia)']"
https://www.animeclick.it/manga/9577/alita-last-order	GUNNM: Last Order	Battle Angel Alita: Last Order	Kodansha	Giappone	Yukito Kishiro	Yukito Kishiro	Shounen	Azione  Drammatico  Fantascienza	2000	19	completato	completato	Panini Comics (compralo su Amazon.it)	6,699   (#4471 in manga) (40 valutazioni con 21 recensioni)	92  3  29 - 75,10% promosso	Ultra Jump	Distopia  cyberpunk  cyborg  Tornei  Lunghi-flashback	32 In lettura, 55 Completo, 5 Pausa, 8 Sospeso, 0 Da rileggere, 53 Da leggere - drop rate: 8,00%	"[""Trama: Alita : Last Order inizia dalla distruzione di Alita dopo i fatti avvenuti al Granite Inn (Locanda di Granito) in Alita l'angelo della battaglia. Il folle Desty Nova, creduto morto, riesce a condurre i resti di Alita su Salem ed a riassemblare il cervello di Alita grazie ai suoi strumenti nanotecnologici, e le dona il corpo cyborg più potente mai realizzato, e progettato con l'ausilio delle nanotecnologie; l'Imaginos Body. Alita affronterà quindi numerose peripezie e nuovi avversari, quali il guerriero Sechs, le inseparabili Elf e Zwolf, o il potentissimo mostro nanotecnologico Satumode... (trama tratta da Wikipedia)"", '', '', 'Nota by Slanzard', '', 'Questa seconda serie va a sostituire il finale originale della prima serie (18° volumetto della prima edizione Planet Manga del 1997), quindi si innesta subito dopo i fatti narrati nel n°17. Problema che non si pone con la ristampa Alita Collection, già monca del finale originale.']"
https://www.animeclick.it/manga/9580/hells-angels	Hells Angels	Hells Angels	Shueisha	Giappone	Shinichi Hiromoto	Shinichi Hiromoto	Shounen	Scolastico  Soprannaturale	2003	3	completato	completato	Star Comics (compralo su Amazon.it)	6,261   (#5035 in manga) (14 valutazioni con 8 recensioni)	1  3  2 - 22,22% promosso	Ultra Jump	Distopia  cyberpunk  cyborg  Tornei  Lunghi-flashback	8 In lettura, 71 Completo, 2 Pausa, 2 Sospeso, 0 Da rileggere, 21 Da leggere - drop rate: 2,41%	['Trama: Hells Angels narra la vicenda di Rinne, una ragazza che viene investita da un camion nel tragitto per andare a scuola e che si ritrova in un inferno decisamente bizzarro: si tratta di una scuola simile a una prigione popolata da strani personaggi che dovrebbero essere studenti e guidata da un preside che è un incrocio fra un demone e una caricatura super trash di Elvis. (trama by Hyo)']
https://www.animeclick.it/manga/9588/harlem-beat	Harlem Beat	Harlem Beat	Kodansha	Giappone	Yuriko Nishiyama	Yuriko Nishiyama	Shounen	Drammatico  Sport	1994	29	completato	completato	Panini Comics (compralo su Amazon.it)	7,793   (#467 in manga) (14 valutazioni con 8 recensioni)	29  7  0 - 89,23% promosso	Ultra Jump	Distopia  cyberpunk  cyborg  Tornei  Lunghi-flashback	4 In lettura, 33 Completo, 4 Pausa, 8 Sospeso, 2 Da rileggere, 11 Da leggere - drop rate: 15,69%	"['Trama: ""Harlem Beat"" è la storia del suo sogno, di come il giovane Toru Noruse, un perdente nato, entrerà nel mondo dello Street Basket e giocherà per strada contro gang di giocatori come i Three Men. Ed è la storia dell\'incontro fra Toru e una ragazza di nome Mizuki. (trama tratta dal sito dell\'editore italiano Panini Comics)']"
https://www.animeclick.it/manga/9589/saint-seiya	Saint Seiya	Knights of the Zodiac	Shueisha	Giappone	Masami Kurumada	Masami Kurumada	Shounen	Avventura  Azione  Combattimento  Drammatico  Fantastico  Soprannaturale	1985 - 1990	28	completato	completato	Star Comics Granata Press (compralo su Amazon.it)	7,990   (#274 in manga) (100 valutazioni con 40 recensioni)	444  21  4 - 96,84% promosso	Shuukan Shounen Jump	Trasformazioni  Tornei  Zodiaco  Grecia  Mitologia	30 In lettura, 394 Completo, 11 Pausa, 17 Sospeso, 10 Da rileggere, 58 Da leggere - drop rate: 3,68%	"['Trama: Prologo', ""Nel 1973, durante un viaggio in Grecia, l'anziano Alman di Thule incontrò un uomo in fin di vita, il quale gli affidò una neonata e un contenitore d'oro. Quell'uomo, il cui nome era Micene di Sagitter, prima di morire raccontò di essere uno dei Cavalieri che difendevano la dea Atena, reincarnatasi nella bambina che portava con sé per combattere le divinità nemiche del genere umano. Il contenitore che portava con sé conteneva la Gold Cloth della costellazione del Sagittario, e ogni Cavaliere di Atena ne possedeva uno corrispondente a una delle ottantotto costellazioni. Alman di Thule promise a Micene che avrebbe allevato e protetto la bambina e che avrebbe trovato e fatto addestrare tutti i ragazzi necessari affinché l'armata di Atena fosse completamente ricostituita. Tornato a Nuova Luxor in Giappone, infatti, raccolse un centinaio di bambini dagli orfanotrofi e li inviò nei luoghi di addestramento dei Cavalieri, dove sarebbero stati istruiti e allenati per sei anni."", '', 'La guerra galattica', ""Tredici anni più tardi, il 10 settembre 1986, solo dieci dei cento bambini erano tornati vivi dai rispettivi luoghi di addestramento col rango di Sacri Guerrieri. Nel frattempo, Alman di Thule aveva iniziato a organizzare un torneo fra di essi per assegnare al più forte l'armatura del Sagittario. Purtroppo, egli morì prima di poter realizzare il suo impegno lasciando l'incarico alla figlia adottiva, Lady Isabel (Saori), ancora ignara di essere la reincarnazione della dea Atena. Dei dieci nuovi Cavalieri di Bronzo, solo otto accettarono di partecipare al torneo. Il nono di essi, Hyoga del Cigno (Cristal il Cigno), ricevette invece dal Grande Sacerdote di Atene in Grecia l'incarico di uccidere gli altri otto, colpevoli di voler partecipare a tale torneo contravvenendo alle regole dei Guerrieri Sacri di Atena che proibivano l'utilizzo delle Sacre Vesti per meri scopi personali. Per assolvere il suo compito, il Guerriero Sacro del Cigno accettò di partecipare al torneo."", '(trama tratta da Wikipedia)']"
https://www.animeclick.it/manga/9590/inuyasha	InuYasha	InuYasha	Shogakukan	Giappone	Rumiko Takahashi	Rumiko Takahashi	Shounen	Avventura  Combattimento  Fantasy  Sentimentale  Storico	1996	56	completato	completato	Star Comics (compralo su Amazon.it)	7,657   (#668 in manga) (146 valutazioni con 69 recensioni)	953  30  0 - 98,45% promosso	Shuukan Shounen Jump	Trasformazioni  Tornei  Zodiaco  Grecia  Mitologia	102 In lettura, 409 Completo, 22 Pausa, 61 Sospeso, 10 Da rileggere, 104 Da leggere - drop rate: 10,10%	"[""Trama: Kagome è una normale studentessa che frequenta la terza media. Vive in un antico tempio shintoista insieme alla mamma, il fratellino Souta e il nonno. Il giorno del suo quindicesimo compleanno, Kagome cade nel pozzo di casa sua e viene riportata indietro di 500 anni, nell'epoca Sengoku! Qui farà la conoscenza di Kaede, vecchia sacerdotessa di un villaggio, che nota subito la somiglianza della ragazza con una sacerdotessa vissuta 50 anni prima: Kikyo, la custode della leggendaria Sfera degli Shikon (=dei quattro spiriti). Subito dopo, un demone millepiedi, tenta di uccidere Kagome e lei, per sfuggirgli, si rifiuta nel bosco dove incontra Inu Yasha... (trama by Chiba)""]"
https://www.animeclick.it/manga/9591/rurouni-kenshin	Rurouni Kenshin	Rurouni Kenshin	Shueisha	Giappone	Nobuhiro Watsuki	Nobuhiro Watsuki	Shounen	Combattimento  Storico	1994	28	completato	completato	Star Comics (compralo su Amazon.it)	8,348   (#97 in manga) (62 valutazioni con 25 recensioni)	180  1  0 - 99,72% promosso	Shuukan Shounen Jump	samurai  Assassini  arti-marziali  Diciannovesimo-secolo  Spade-Spadaccini  Periodo-Bakumatsu  shogunato	20 In lettura, 281 Completo, 10 Pausa, 7 Sospeso, 5 Da rileggere, 105 Da leggere - drop rate: 2,17%	"[""Trama: La narrazione ruota attorno al protagonista Battousai Himura, spietato assassino, che a metà 1800 contribuì alla fine dello Shogunato Tokugawa, sul trono da 200 anni, e all'avvento del periodo Meiji. In seguito all'insediamento del nuovo governo, Battousai scompare per tornare sotto nuovo nome: Kenshin. Ora viaggia con una katana a lama invertita che non può tagliare nessuno, e il suo obiettivo sta nel proteggere le persone che incontra dalle ingiustizie. Nel suo viaggio, Kenshin si troverà coinvolto in combattimenti con samurai che non apprezzano il nuovo stile di vita pacifico (nella nuova era Meiji non è più permesso nemmeno a un samurai di portare la spada) e in complotti che cercano di restaurare la vecchia società feudale."", 'Trama tratta da Wikipedia.']"
https://www.animeclick.it/manga/9593/gto	G.T.O.	GTO	Kodansha	Giappone	Tohru Fujisawa	Tohru Fujisawa	Shounen	Commedia  Drammatico  Gang Giovanili  Scolastico	1997	25	completato	completato	Dynit (compralo su Amazon.it)	8,967   (#8 in manga) (140 valutazioni con 59 recensioni)	253  14  1 - 96,93% promosso	Shuukan Shounen Jump	samurai  Assassini  arti-marziali  Diciannovesimo-secolo  Spade-Spadaccini  Periodo-Bakumatsu  shogunato	72 In lettura, 582 Completo, 19 Pausa, 26 Sospeso, 10 Da rileggere, 249 Da leggere - drop rate: 3,67%	"['Trama: Eikichi Onizuka, 22 anni e un passato da teppista, decide di cambiar vita e di impegnarsi a fondo per realizzare il suo sogno: diventare Great Teacher Onizuka, il miglior insegnante di tutto il Giappone!', ""Il mondo della scuola, però, per un tirocinante è tutto una tentazione: le studentesse sono giovani, graziose e portano minigonne cortissime! Nanako Mizuki non fa certo eccezione… Armato di buona volontà, l’uovo di insegnante Onizuka si sforzerà di ignorare il suo seducente approccio e tenterà di penetrare il muro di silenzio e incomprensioni tra la ragazza e i suoi genitori. (trama tratta dal sito dell'editore italiano Dynit)""]"
https://www.animeclick.it/manga/9594/dorohedoro	Dorohedoro	Dorohedoro	Shogakukan	Giappone	Q Hayashida	Q Hayashida	Shounen  Pubblico Adulto	Avventura  Fantasy  Horror  Splatter	2001 - 2018	23	completato	completato	Panini Comics (compralo su Amazon.it)	8,842   (#17 in manga) (74 valutazioni con 28 recensioni)	254  4  0 - 99,22% promosso	Gessan	amnesia  Esperimenti-umani	161 In lettura, 98 Completo, 14 Pausa, 12 Sospeso, 2 Da rileggere, 233 Da leggere - drop rate: 4,18%	"[""Trama: Cayman è un uomo dalla testa di alligatore, ridotto in questo stato da dei misteriosi stregoni provenienti da un'altra dimensione, a cui solo loro hanno accesso. Essi girano per la città di Hole lasciandosi dietro morti e deformati, praticando la loro magia nera sulla gente, ma Cayman, immune alle loro arti e supportato dalla lottatrice e cuoca Nikaido, dà loro la caccia, consapevole che l'unico modo per tornare normale è trovare lo stregone che l'ha trasformato...""]"
https://www.animeclick.it/manga/9597/ichigo-100	Ichigo 100%	Strawberry 100%	Shueisha	Giappone	Mizuki Kawashita	Mizuki Kawashita	Shounen	Commedia  Ecchi  Harem  Scolastico  Sentimentale	2002 - 2005	19	completato	completato	Panini Comics (compralo su Amazon.it)	8,111   (#193 in manga) (95 valutazioni con 50 recensioni)	129  9  4 - 93,82% promosso	Shuukan Shōnen Jump	Sentimenti-inespressi  club-scolastico  crescita-dei-protagonisti  Poligono-amoroso	17 In lettura, 257 Completo, 7 Pausa, 14 Sospeso, 5 Da rileggere, 74 Da leggere - drop rate: 4,67%	"[""Trama: Chi è la misteriosa fanciulla dalle mutandine con le fragole che praticamente cade tra le braccia del liceale Manaka Junpei? A sentire i suoi amici, potrebbe essere la ragazza più bella e popolare del liceo, ossia Nishino Tsukasa, e in una discussione, lei rivela di portare proprio delle mutandine di quel tipo, ma se invece la fanciulla del mistero fosse un’altra? (trama tratta dal sito dell'editore italiano Panini Comics)""]"
https://www.animeclick.it/manga/9599/rave	Rave	Rave Master	Kodansha	Giappone	Hiro Mashima	Hiro Mashima	Shounen	Avventura  Azione  Combattimento  Commedia  Fantastico  Magia  Sentimentale  Soprannaturale	1999 - 2005	35	completato	completato	Star Comics (compralo su Amazon.it)	7,093   (#2725 in manga) (114 valutazioni con 75 recensioni)	110  26  0 - 89,43% promosso	Shuukan Shounen Magazine	Draghi  Abilità-speciali  Amici-che-si-innamorano  viaggio  Protagonista-femminile-forte  Partner-animali  Spade-Spadaccini  salvare-il-mondo	26 In lettura, 265 Completo, 11 Pausa, 32 Sospeso, 3 Da rileggere, 64 Da leggere - drop rate: 9,50%	"['Trama: Il giovane Haru si trova con una bella gatta da pelare per le mani! Scopre di essere il successore del vecchio Shiba, il guerriero custode di Rave, e di dover partire per un lungo viaggio attorno al mondo alla ricerca dei quattro frammenti della pietra sacra Dark Bring, braccato dalla assurda organizzazione Demon Card!', ""(trama tratta dal sito dell'editore italiano Star Comics)""]"
https://www.animeclick.it/manga/9601/miyuki	Miyuki	Miyuki	Shogakukan	Giappone	Mitsuru Adachi	Mitsuru Adachi	Shounen	Commedia  Scolastico  Sentimentale  Slice of Life	1980 - 1984	12	completato	completato	Star Comics (compralo su Amazon.it)	7,161   (#2315 in manga) (25 valutazioni con 9 recensioni)	40  8  0 - 90,91% promosso	Shounen Big Comic	Shogakukan-Manga-Award  Triangolo-amoroso  Genitori-assenti  relazione-tra-fratellastri  Opera-vincitrice-di-premi	6 In lettura, 80 Completo, 2 Pausa, 3 Sospeso, 0 Da rileggere, 23 Da leggere - drop rate: 3,30%	"['Trama: Il protagonista della storia è Masato Wakamatsu, un liceale a cui sono capitate diverse disgrazie familiari e si ritrova ad abitare da solo. La sua vita cambierà il giorno in cui si trasferisce da lui la sorellastra Miyuki.', ""(trama tratta dal sito dell'editore italiano Star Comics)"", '', 'Note: Nel 1982, l\'opera si è aggiudicata lo Shogakukan Manga Award per la categoria shounen a pari merito con ""Touch"", altro popolare manga di Adachi.']"
https://www.animeclick.it/manga/9603/h2	H2	H2	Shogakukan	Giappone	Mitsuru Adachi	Mitsuru Adachi	Shounen	Commedia  Scolastico  Sentimentale  Sport	1992	34	completato	completato	Star Comics (compralo su Amazon.it)	7,830   (#430 in manga) (24 valutazioni con 8 recensioni)	84  0  0 - 100,00% promosso	Shounen Big Comic	Shogakukan-Manga-Award  Triangolo-amoroso  Genitori-assenti  relazione-tra-fratellastri  Opera-vincitrice-di-premi	8 In lettura, 106 Completo, 5 Pausa, 9 Sospeso, 2 Da rileggere, 33 Da leggere - drop rate: 6,92%	"[""Trama: Hiro ha una grandissima passione per il baseball e ai tempi delle scuole medie era anche diventato abbastanza famoso. Ma a causa di un infortunio è costretto ad abbandonare questo sport ed iscriversi ad una scuola dove non esiste un club di baseball, il Senkawa, separando cosi la propria strada da quella dell'inseparabile amico/compagno Hideo, che invece sceglie l'istituto Meiwa, celebre proprio per la propria tradizione nel baseball. Facendo questa scelta, Hiro lascia campo aperto ad Hideo di intrecciare una relazione sentimentale con la bella Hikari, di cui erano entrambi innamorati. Hiro al Senkawa si iscrive al club di calcio, ma conosce la simpatica Haruka che lo vorrebbe per il suo club non ufficiale di baseball. Nonostante le iniziali perplessità e dopo un controllo medico più approfondito, che gli danno certezza che non esiste alcun motivo per cui debba smettere di giocare a baseball, Hiro si unisce al club, e si batte per farlo riconoscere come ufficiale. Adesso Hiro e l'amico Hideo saranno costretti ad affrontarsi se aspirano entrambi al Kōshien. (trama tratta da Wikipedia)""]"
https://www.animeclick.it/manga/9604/touch	Touch	Touch	Shogakukan	Giappone	Mitsuru Adachi	Mitsuru Adachi	Shounen	Commedia  Drammatico  Scolastico  Sentimentale  Slice of Life  Sport	1981 - 1986	26	completato	completato	Star Comics (compralo su Amazon.it)	8,907   (#12 in manga) (84 valutazioni con 31 recensioni)	341  16  3 - 96,88% promosso	Shuukan Shounen Sunday	Shogakukan-Manga-Award  Amici-di-infanzia  rivalità  Baseball  Gemelli  club-scolastico  Opera-vincitrice-di-premi	31 In lettura, 243 Completo, 8 Pausa, 6 Sospeso, 1 Da rileggere, 101 Da leggere - drop rate: 2,08%	['Trama: Touch ci racconta la storia di tre ragazzi: i gemelli Tatsuya e Kazuya Uesugi e la loro vicina di casa e amica d’infanzia Minami Asakura. I due gemelli si somigliano fisicamente, ma caratterialmente sono agli antipodi: tanto Kazuya è serio, volenteroso, bravo a scuola e nello sport e amato da tutti, tanto Tatsuya è pigro, svogliato, sfortunato, privo di forza di volontà, porcellone e biasimato da tutti. Minami invece è una ragazza modello: seria, studiosa, una perfetta donna di casa e un genio che riesce a eccellere in qualsiasi cosa faccia. I tre ragazzi, amici sin da piccolissimi, hanno sempre vissuto in reciproca armonia, ma ad un certo punto della loro vita si rendono conto che una di loro tre è una donna, e questo porta un po’ di trambusto nei loro giovani cuori. I due gemelli, difatti, si scoprono entrambi innamorati dell’amica e questo darà il via a un intenso e particolare triangolo amoroso. Trait d’union tra i tre ragazzi sarà lo sport, il baseball, nella fattispecie, di cui tutti e tre sono appassionati sin da bambini. Il baseball è, infatti, lo sport praticato da Kazuya, che è l’asso della squadra della sua scuola e sogna di vincere, un giorno, il prestigioso campionato delle scuole superiori, come promesso all’amata Minami.']
https://www.animeclick.it/manga/9606/rocky-joe	Ashita no Joe	"""Tomorrows Joe"""	Kodansha	Giappone	Tetsuya Chiba	Asaki Takamori	Shounen	Azione  Combattimento  Drammatico  Slice of Life  Sport	1968 - 1973	20	completato	completato	Star Comics (compralo su Amazon.it)	9,271   (#1 in manga) (81 valutazioni con 29 recensioni)	254  6  3 - 97,69% promosso	Shuukan Shounen Magazine	Persona-emarginata  protagonista-povero  pugilato-boxe  Allenatore  forza-di-volontà  Protagonista-determinato	73 In lettura, 232 Completo, 6 Pausa, 8 Sospeso, 2 Da rileggere, 171 Da leggere - drop rate: 2,49%	"[""Trama: Joe è un ragazzo dei bassifondi di Tokyo, orfano di entrambi i genitori, che vive di espedienti. Un giorno un ubriacone lo urta e Joe, infastidito, lo allontana con un potentissimo diretto; la reazione del vecchio è del tutto inaspettata: egli è infatti Danbei Tange, un grande allenatore di boxe, ritiratosi dopo l'ennesima sconfitta, che si è dato all'oblio dell'alcool. Nasce così un breve sodalizio fra i due, il primo interessato a scroccare al vecchio cibo gratis e alloggio, il secondo convinto di poter fare di Joe il pugile del domani. Il protagonista finge di allenarsi, ma in realtà passa il suo tempo a cacciarsi nei guai, e così finisce in prigione. Ma Danbei non si scoraggia, e continua ostinatamente a spedirgli le lezioni di boxe per lettera."", ""(trama tratta dal sito dell'editore italiano Star Comics)""]"
https://www.animeclick.it/manga/9610/love-hina	Love Hina	Love Hina	Kodansha	Giappone	Ken Akamatsu	Ken Akamatsu	Shounen	Commedia  Ecchi  Harem  Scolastico  Sentimentale	1998 - 2001	14	completato	completato	Panini Comics Play Press (compralo su Amazon.it)	8,096   (#203 in manga) (77 valutazioni con 32 recensioni)	106  9  2 - 94,22% promosso	Shuukan Shounen Magazine	kodansha-manga-awards  convivenza  Tsundere  Matrimonio  Il-passato-gioca-un-ruolo-importante  Promessa-di-infanzia  ronin  Poligono-amoroso  Opera-vincitrice-di-premi	15 In lettura, 294 Completo, 9 Pausa, 13 Sospeso, 5 Da rileggere, 65 Da leggere - drop rate: 3,87%	"[""Trama: La trama vede un ragazzo di 19 anni, Keitaro, che tenta in ogni modo di superare i test d'ingresso per entrare nella più prestigiosa Università di Tokyo (la Todai) per via di una promessa fatta da bambino a una sua amica di giochi di cui non ricorda più il nome. La promessa era di entrare insieme all'università al fine di essere felici per sempre insieme. Non ricordando più chi fosse l'amica e deciso a studiare per entrare all'università, accetta di lavorare come custode nella pensione Hinata, un dormitorio femminile, di proprietà della nonna."", ""Dopo diverso tempo riesce a farsi accettare dalle inquiline, anche se alcune continuano a tenerlo d'occhio avendo paura che sia in realtà un pervertito e trattandolo sempre in modo violento arrivando più di una volta ad attaccarlo fisicamente in situazioni imbarazzanti."", ""Da queste premesse le vicende di Keitaro e delle altre ragazze dell'Hinata si svilupperanno, intrecciando il desiderio di impegnarsi e riuscire ad entrare finalmente alla prestigiosa università con il sogno di ritrovare la bambina del ricordo."", '(trama tratta da Wikipedia)', '', ""Note: Nel 2001 l'opera ha vinto il 25° Kodansha Manga Award come miglio manga shounen.""]"
